Source IP,Destination IP,Protocol,Timestamp,Source Port,Destination Port,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Length,IAT,SYN_ACK_Count,labels
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50501,80,0,0,0,1,0,0,0,0,71.22580645,115576797,0,0
192.168.10.17,151.101.20.207,6,2017-05-07 09:18:00,50823,443,0,0,0,1,0,0,0,0,329.254902,115810641,0,0
192.168.10.17,172.217.10.38,6,2017-05-07 09:18:00,40678,443,0,0,0,1,0,0,0,0,545.0757576,116700090,0,0
192.168.10.17,13.59.47.47,6,2017-05-07 09:18:00,36794,443,0,0,0,1,0,0,0,0,170.1162791,115514195,0,0
192.168.10.17,172.217.3.99,6,2017-05-07 09:18:00,55737,443,0,0,0,1,0,0,0,0,425.0847458,116034030,0,0
192.168.10.17,54.192.36.157,6,2017-05-07 09:18:00,46245,80,0,0,0,1,0,0,0,0,46.03225806,115389428,0,0
151.101.20.207,192.168.10.17,6,2017-05-07 09:20:00,443,50823,0,1,0,0,1,0,0,0,20.66666667,3,1,0
13.59.47.47,192.168.10.17,6,2017-05-07 09:20:00,443,36794,0,1,0,0,1,0,0,0,20.66666667,3,1,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:18:00,59794,443,0,0,0,1,0,0,0,0,233.3777778,115368761,0,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:20:00,59794,443,0,1,0,0,1,0,0,0,20.66666667,4,1,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:18:00,59797,443,0,0,0,1,0,0,0,0,578.79375,115368217,0,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:20:00,59797,443,0,1,0,0,1,0,0,0,20.66666667,4,1,0
192.168.10.17,91.189.89.199,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,64094186,0,0
192.168.10.12,204.9.54.119,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,37837,0,0
192.168.10.14,172.217.10.130,6,2017-05-07 09:19:00,49852,443,0,1,0,0,1,0,0,0,32.5,63156484,1,0
172.217.10.130,192.168.10.14,6,2017-05-07 09:20:00,443,49852,0,0,0,0,1,0,0,0,6.0,3,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60372,53,0,0,0,0,0,0,0,0,77.0,23570,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60400,53,0,0,0,0,0,0,0,0,80.0,60335,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,62425,53,0,0,0,0,0,0,0,0,96.66666667,121206,0,0
192.168.10.17,50.31.164.174,6,2017-05-07 09:18:00,36578,443,0,0,0,1,0,0,0,0,291.0,110340200,0,0
192.168.10.25,192.124.249.5,6,2017-05-07 09:20:00,49843,443,0,0,0,1,0,0,0,0,202.4,27204582,0,0
192.168.10.17,50.19.216.194,6,2017-05-07 09:18:00,57007,443,0,0,0,1,0,0,0,0,159.8478261,114785874,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51920,443,0,0,0,1,0,0,0,0,94.53333333,6466245,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51920,443,0,0,0,0,1,0,0,0,0.0,89,0,0
192.168.10.5,192.168.10.3,17,2017-05-07 09:16:00,123,123,0,0,0,0,0,0,0,0,48.0,139,0,0
192.168.10.17,91.189.89.198,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,65093990,0,0
192.168.10.51,104.40.184.156,6,2017-05-07 09:18:00,50268,443,0,0,0,1,0,0,0,0,274.1463415,116413313,0,0
192.168.10.25,172.217.10.14,6,2017-05-07 09:20:00,49844,80,0,0,0,1,0,0,0,0,112.1818182,30221781,0,0
192.168.10.25,172.217.10.14,6,2017-05-07 09:20:00,49845,443,0,0,0,1,0,0,0,0,466.8947368,29999271,0,0
192.168.10.25,80.247.66.26,6,2017-05-07 09:20:00,49842,443,0,0,0,1,0,0,0,0,864.9787234,30253279,0,0
192.168.10.25,192.124.249.5,6,2017-05-07 09:20:00,49843,443,0,0,0,0,1,0,0,0,7.4,3045637,0,0
192.168.10.19,192.168.10.255,17,2017-05-07 09:13:00,138,138,0,0,0,0,0,0,0,0,235.0,64,0,0
172.217.10.14,192.168.10.25,6,2017-05-07 09:20:00,443,49845,0,0,0,0,1,1,0,0,0.0,207,0,0
104.40.184.156,192.168.10.51,6,2017-05-07 09:20:00,443,50268,0,0,0,0,1,0,0,0,0.0,719,0,0
80.247.66.26,192.168.10.25,6,2017-05-07 09:20:00,443,49842,0,1,0,0,1,0,0,0,24.66666667,4,1,0
80.247.66.26,192.168.10.25,6,2017-05-07 09:20:00,443,49842,0,0,0,0,1,0,0,0,3.0,263349,0,0
192.168.10.17,23.194.142.69,6,2017-05-07 09:18:00,50745,443,0,0,0,1,0,0,0,0,317.6153846,118293021,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49837,443,0,0,0,1,0,0,0,0,415.9117647,35588097,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49838,443,0,0,0,1,0,0,0,0,327.6451613,35645341,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49836,443,0,0,0,1,0,0,0,0,629.3421053,35647437,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49835,443,0,0,0,1,0,0,0,0,597.0458015,38364767,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49835,443,0,0,0,0,1,0,0,0,9.25,114530,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49838,443,0,0,0,0,1,0,0,0,9.25,672718,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49836,443,0,0,0,0,1,0,0,0,9.25,671555,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49837,443,0,0,0,0,1,0,0,0,9.25,730542,0,0
192.168.10.25,172.217.10.42,6,2017-05-07 09:20:00,49840,443,0,0,0,1,0,0,0,0,637.0491803,36286874,0,0
192.168.10.25,172.217.10.42,6,2017-05-07 09:20:00,49839,443,0,0,0,1,0,0,0,0,724.1195652,36287231,0,0
192.168.10.25,162.247.242.18,6,2017-05-07 09:20:00,49848,443,0,0,0,1,0,0,0,0,184.4,29998212,0,0
192.168.10.25,151.101.208.207,6,2017-05-07 09:20:00,49847,443,0,0,0,1,0,0,0,0,513.2413793,30118187,0,0
192.168.10.25,199.96.57.6,6,2017-05-07 09:20:00,49846,443,0,0,0,0,1,0,0,0,7.4,20196013,0,0
151.101.208.207,192.168.10.25,6,2017-05-07 09:20:00,443,49847,0,1,0,0,1,0,0,0,24.66666667,3,1,0
162.247.242.18,192.168.10.25,6,2017-05-07 09:20:00,443,49848,0,0,0,0,1,0,0,0,0.0,3,0,0
162.247.242.18,192.168.10.25,6,2017-05-07 09:20:00,443,49848,0,0,0,0,1,0,0,0,0.0,191,0,0
192.168.10.17,23.194.142.69,6,2017-05-07 09:20:00,50745,443,0,0,0,0,1,0,0,0,6.2,4796287,0,0
192.168.10.17,172.217.10.66,6,2017-05-07 09:18:00,60837,443,0,0,0,1,0,0,0,0,222.547619,110020243,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51922,443,0,0,0,1,0,0,0,0,88.625,4533613,0,0
192.168.10.17,91.189.91.157,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,66036915,0,0
192.168.10.16,104.131.53.252,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,23779,0,0
192.168.10.19,91.189.89.199,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,64094442,0,0
192.168.10.19,91.189.91.157,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,64036676,0,0
192.168.10.51,176.34.113.233,6,2017-05-07 09:19:00,37437,443,0,0,0,1,0,0,0,0,116.75,61149008,0,0
192.168.10.51,54.194.212.68,6,2017-05-07 09:19:00,34492,443,0,0,0,1,0,0,0,0,101.7692308,60858814,0,0
192.168.10.8,192.168.10.3,6,2017-05-07 09:20:00,49709,88,0,0,0,1,0,0,0,0,70.5,619,0,0
192.168.10.8,192.168.10.3,6,2017-05-07 09:20:00,49710,88,0,0,0,1,0,0,0,0,256.5714286,928,0,0
192.168.10.3,192.168.10.8,6,2017-05-07 09:20:00,88,49710,0,0,0,0,1,0,0,0,6.0,0,0,0
192.168.10.8,192.168.10.3,6,2017-05-07 09:20:00,49711,88,0,0,0,1,0,0,0,0,424.5714286,11228,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 09:12:00,59570,53,0,0,0,0,0,0,0,0,52.2,172,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,61587,53,0,0,0,0,0,0,0,0,82.33333333,61590,0,0
192.168.10.17,104.17.152.30,6,2017-05-07 09:18:00,37682,443,0,0,0,1,0,0,0,0,188.5416667,116611639,0,0
192.168.10.12,178.172.160.2,6,2017-05-07 09:18:00,50824,443,0,1,0,0,1,0,0,0,26.15384615,90145909,1,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,62399,53,0,0,0,0,0,0,0,0,87.33333333,61991,0,0
192.168.10.19,91.189.89.198,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48.0,67094217,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:17:00,62501,53,0,0,0,0,0,0,0,0,97.66666667,30588,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:49:00,60346,53,0,0,0,0,0,0,0,0,111.3333333,516,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,62063,53,0,0,0,0,0,0,0,0,103.2,65817954,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,61489,53,0,0,0,0,0,0,0,0,61.33333333,30542,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,62055,53,0,0,0,0,0,0,0,0,92.33333333,407,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,61185,53,0,0,0,0,0,0,0,0,50.33333333,23769,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,62165,53,0,0,0,0,0,0,0,0,78.33333333,265733,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,61054,53,0,0,0,0,0,0,0,0,76.0,27314,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,62150,53,0,0,0,0,0,0,0,0,88.2,29425078,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:49:00,60815,53,0,0,0,0,0,0,0,0,80.0,83540,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60064,53,0,0,0,0,0,0,0,0,71.33333333,408,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60401,53,0,0,0,0,0,0,0,0,84.66666667,480004,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,62059,53,0,0,0,0,0,0,0,0,97.0,276621,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49727,80,0,0,0,1,0,0,0,0,124.6666667,454900,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49727,80,0,0,0,0,1,0,0,0,6.0,24,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,60282,53,0,0,0,0,0,0,0,0,89.33333333,61011,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,60162,53,0,0,0,0,0,0,0,0,55.33333333,31128,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49726,80,0,0,0,1,0,0,0,0,174.0909091,712240,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49726,80,0,0,0,0,1,0,0,0,6.0,460,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49725,80,0,0,0,1,0,0,0,0,1097.092308,728452,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49725,80,0,0,0,0,1,0,0,0,6.0,16,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61641,53,0,0,0,0,0,0,0,0,62.33333333,23531,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,60299,53,0,0,0,0,0,0,0,0,96.0,60784,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,62293,53,0,0,0,0,0,0,0,0,88.33333333,49114,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,61491,53,0,0,0,0,0,0,0,0,86.33333333,31231,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,60497,53,0,0,0,0,0,0,0,0,51.33333333,30622,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,60738,53,0,0,0,0,0,0,0,0,104.0,125363,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:17:00,60423,53,0,0,0,0,0,0,0,0,71.33333333,500,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61113,53,0,0,0,0,0,0,0,0,69.66666667,119789,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,60674,53,0,0,0,0,0,0,0,0,58.66666667,23323,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61040,53,0,0,0,0,0,0,0,0,46.33333333,48184,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61223,53,0,0,0,0,0,0,0,0,56.0,46562,0,0
192.168.10.8,104.88.12.52,6,2017-05-07 09:21:00,49752,80,0,0,0,1,0,0,0,0,111.4,55479,0,0
192.168.10.8,104.88.12.52,6,2017-05-07 09:21:00,49752,80,0,0,0,0,1,0,0,0,6.0,134,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,61928,53,0,0,0,0,0,0,0,0,77.0,206673,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 08:56:00,54914,53,0,0,0,0,0,0,0,0,106.0,55398,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60599,53,0,0,0,0,0,0,0,0,86.0,24267,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,62098,53,0,0,0,0,0,0,0,0,79.0,60799,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:17:00,61617,53,0,0,0,0,0,0,0,0,71.33333333,469,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60869,53,0,0,0,0,0,0,0,0,75.33333333,47785,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,61247,53,0,0,0,0,0,0,0,0,71.33333333,48655,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60898,53,0,0,0,0,0,0,0,0,101.2,84373843,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:02:00,60074,53,0,0,0,0,0,0,0,0,80.0,65859,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,60477,53,0,0,0,0,0,0,0,0,77.33333333,30866,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,60750,53,0,0,0,0,0,0,0,0,65.66666667,126267,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:04:00,61380,53,0,0,0,0,0,0,0,0,56.33333333,23580,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:20:00,46929,443,0,0,0,1,0,0,0,0,218.2272727,2964998,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,61283,53,0,0,0,0,0,0,0,0,79.0,30951,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:20:00,46928,443,0,0,0,1,0,0,0,0,218.2272727,2969696,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:02:00,62111,53,0,0,0,0,0,0,0,0,71.33333333,32093,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 08:56:00,63380,53,0,0,0,0,0,0,0,0,71.4,71968,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,61349,53,0,0,0,0,0,0,0,0,51.33333333,47374,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,61352,53,0,0,0,0,0,0,0,0,61.33333333,62232,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:17:00,62292,53,0,0,0,0,0,0,0,0,82.2,87229693,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,61790,53,0,0,0,0,0,0,0,0,77.2,3406046,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:16:00,60289,53,0,0,0,0,0,0,0,0,70.66666667,183377,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:17:00,61954,53,0,0,0,0,0,0,0,0,59.33333333,30522,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,61808,53,0,0,0,0,0,0,0,0,51.66666667,61519,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 08:58:00,64528,53,0,0,0,0,0,0,0,0,52.4,48,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,61608,53,0,0,0,0,0,0,0,0,65.33333333,60702,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,60237,53,0,0,0,0,0,0,0,0,96.2,68623,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,61126,53,0,0,0,0,0,0,0,0,76.33333333,54328,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60392,53,0,0,0,0,0,0,0,0,72.66666667,69185,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,60115,53,0,0,0,0,0,0,0,0,100.6666667,61177,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,62151,53,0,0,0,0,0,0,0,0,67.66666667,90457,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 09:02:00,51126,53,0,0,0,0,0,0,0,0,66.0,200,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,61866,53,0,0,0,0,0,0,0,0,74.0,23794,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,61174,53,0,0,0,0,0,0,0,0,63.66666667,36964,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,61611,53,0,0,0,0,0,0,0,0,97.33333333,143900,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,61708,53,0,0,0,0,0,0,0,0,89.33333333,144989,0,0
192.168.10.8,31.13.69.203,6,2017-05-07 09:21:00,49772,443,0,0,0,1,0,0,0,0,245.8333333,114484,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,60149,53,0,0,0,0,0,0,0,0,67.66666667,49618,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,60667,53,0,0,0,0,0,0,0,0,61.33333333,65443,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,61519,53,0,0,0,0,0,0,0,0,70.33333333,30163,0,0
192.168.10.8,172.217.3.110,6,2017-05-07 09:21:00,49758,443,0,0,0,1,0,0,0,0,739.55,381248,0,0
192.168.10.8,31.13.69.203,6,2017-05-07 09:21:00,49772,443,1,0,0,0,1,0,0,0,22.16666667,9,0,0
172.217.3.110,192.168.10.8,6,2017-05-07 09:21:00,443,49758,0,0,0,0,1,0,0,0,6.0,212,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:16:00,61407,53,0,0,0,0,0,0,0,0,81.66666667,61233,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 09:12:00,53957,53,0,0,0,0,0,0,0,0,38.4,142,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,62234,53,0,0,0,0,0,0,0,0,78.4,35211461,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:12:00,62007,53,0,0,0,0,0,0,0,0,97.0,615765,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60352,53,0,0,0,0,0,0,0,0,65.33333333,63036,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60487,53,0,0,0,0,0,0,0,0,81.66666667,43206,0,0
192.168.10.8,178.255.83.1,6,2017-05-07 09:21:00,49794,80,0,0,0,1,0,0,0,0,164.25,50056,0,0
192.168.10.8,178.255.83.1,6,2017-05-07 09:21:00,49794,80,0,0,0,0,1,0,0,0,6.0,6673,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:49:00,60435,53,0,0,0,0,0,0,0,0,55.33333333,23691,0,0
192.168.10.8,31.13.80.36,6,2017-05-07 09:21:00,49791,443,0,0,0,1,0,0,0,0,213.44,117004,0,0
192.168.10.8,178.255.83.1,6,2017-05-07 09:21:00,49795,80,0,0,0,1,0,0,0,0,164.25,72559,0,0
192.168.10.8,178.255.83.1,6,2017-05-07 09:21:00,49795,80,0,0,0,0,1,0,0,0,6.0,184,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:18:00,61400,53,0,0,0,0,0,0,0,0,95.0,61262,0,0
31.13.80.36,192.168.10.8,6,2017-05-07 09:21:00,443,49791,0,0,0,0,1,0,0,0,19.0,67,0,0
192.168.10.8,178.255.83.1,6,2017-05-07 09:21:00,49796,80,0,0,0,1,0,0,0,0,164.25,81633,0,0
192.168.10.8,178.255.83.1,6,2017-05-07 09:21:00,49796,80,0,0,0,0,1,0,0,0,6.0,194,0,0
192.168.10.8,192.82.242.50,6,2017-05-07 09:21:00,49784,443,0,0,0,1,0,0,0,0,308.3529412,214088,0,0
192.168.10.8,72.167.239.239,6,2017-05-07 09:21:00,49797,80,0,0,0,1,0,0,0,0,90.66666667,58033,0,0
192.168.10.8,72.167.239.239,6,2017-05-07 09:21:00,49797,80,0,0,0,0,1,0,0,0,6.0,170,0,0
192.82.242.50,192.168.10.8,6,2017-05-07 09:21:00,443,49784,0,0,0,0,1,0,0,0,16.33333333,205,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,62068,53,0,0,0,0,0,0,0,0,80.66666667,77739,0,0
192.168.10.8,72.167.239.239,6,2017-05-07 09:21:00,49798,80,0,0,0,1,0,0,0,0,181.3333333,87888,0,0
192.168.10.8,72.167.239.239,6,2017-05-07 09:21:00,49798,80,0,0,0,0,1,0,0,0,6.0,209,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:56:00,60207,53,0,0,0,0,0,0,0,0,75.66666667,71572,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,61729,53,0,0,0,0,0,0,0,0,72.33333333,453,0,0
192.168.10.17,104.17.152.30,6,2017-05-07 09:20:00,37682,443,0,1,0,0,1,0,0,0,30.14285714,4718150,1,0
104.17.152.30,192.168.10.17,6,2017-05-07 09:21:00,443,37682,0,0,0,0,1,0,0,0,6.0,3,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 09:12:00,58656,53,0,0,0,0,0,0,0,0,67.4,171,0,0
192.168.10.8,192.168.10.3,17,2017-05-07 08:47:00,57043,53,0,0,0,0,0,0,0,0,54.2,171,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,60124,53,0,0,0,0,0,0,0,0,79.0,225202,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,61390,53,0,0,0,0,0,0,0,0,53.33333333,93327,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:16:00,60659,53,0,0,0,0,0,0,0,0,65.0,30903,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:13:00,60792,53,0,0,0,0,0,0,0,0,85.8,48102939,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51924,443,0,0,0,1,0,0,0,0,88.625,9919781,0,0
192.168.10.8,209.48.71.112,6,2017-05-07 09:21:00,49746,80,0,0,0,1,0,0,0,0,2.4,5048736,0,0
192.168.10.8,38.69.238.16,6,2017-05-07 09:21:00,49743,80,0,0,0,1,0,0,0,0,2.4,5259602,0,0
192.168.10.8,172.82.206.1,6,2017-05-07 09:21:00,49735,80,0,0,0,1,0,0,0,0,2.4,5606762,0,0
192.168.10.8,209.48.71.169,6,2017-05-07 09:21:00,49737,80,0,0,0,1,0,0,0,0,2.4,5601466,0,0
192.168.10.8,23.199.172.151,6,2017-05-07 09:21:00,49731,80,0,0,0,1,0,0,0,0,2.4,5785696,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49733,80,0,0,0,1,0,0,0,0,2.4,5665351,0,0
192.168.10.8,172.217.11.34,6,2017-05-07 09:21:00,49741,80,0,0,0,1,0,0,0,0,2.4,5296475,0,0
192.168.10.8,23.194.141.58,6,2017-05-07 09:21:00,49732,80,0,0,0,1,0,0,0,0,2.4,5679665,0,0
192.168.10.8,192.229.163.25,6,2017-05-07 09:21:00,49739,443,0,0,0,1,0,0,0,0,360.9411765,5565324,0,0
23.199.172.151,192.168.10.8,6,2017-05-07 09:21:00,80,49731,0,0,0,0,1,0,0,0,6.0,212,0,0
192.229.163.25,192.168.10.8,6,2017-05-07 09:21:00,443,49739,0,1,0,0,1,0,0,0,18.5,4,1,0
172.82.206.1,192.168.10.8,6,2017-05-07 09:21:00,80,49735,0,0,0,0,1,0,0,0,6.0,4,0,0
192.168.10.8,192.82.242.50,6,2017-05-07 09:21:00,49785,443,0,0,0,1,0,0,0,0,250.6666667,5147878,0,0
192.168.10.8,8.43.72.98,6,2017-05-07 09:21:00,49780,443,0,0,0,1,0,0,0,0,227.8666667,5178845,0,0
192.168.10.8,23.50.75.27,6,2017-05-07 09:21:00,49777,80,0,0,0,1,0,0,0,0,2.4,5201568,0,0
192.168.10.8,172.217.9.238,6,2017-05-07 09:21:00,49765,80,0,0,0,1,0,0,0,0,2.4,5407319,0,0
192.168.10.8,72.21.91.29,6,2017-05-07 09:21:00,49778,80,0,0,0,1,0,0,0,0,2.4,5196161,0,0
192.168.10.8,23.50.75.27,6,2017-05-07 09:21:00,49766,80,0,0,0,1,0,0,0,0,2.4,5353697,0,0
192.168.10.8,172.217.9.238,6,2017-05-07 09:21:00,49764,80,0,0,0,1,0,0,0,0,2.4,5407649,0,0
192.168.10.8,23.194.140.241,6,2017-05-07 09:21:00,49760,443,0,0,0,1,0,0,0,0,305.8235294,5473499,0,0
192.168.10.8,104.88.12.52,6,2017-05-07 09:21:00,49753,80,0,0,0,1,0,0,0,0,2.4,5873753,0,0
192.168.10.8,54.86.41.28,6,2017-05-07 09:21:00,49749,80,0,0,0,1,0,0,0,0,2.4,5910705,0,0
192.168.10.8,23.50.75.27,6,2017-05-07 09:21:00,49756,80,0,0,0,1,0,0,0,0,2.4,5753362,0,0
192.168.10.8,31.13.80.36,6,2017-05-07 09:21:00,49793,443,0,0,0,1,0,0,0,0,263.1875,5084135,0,0
31.13.80.36,192.168.10.8,6,2017-05-07 09:21:00,443,49793,0,1,0,0,1,0,0,0,32.25,5,1,0
192.168.10.8,23.194.140.241,6,2017-05-07 09:21:00,49760,443,1,0,0,0,1,0,0,0,12.25,14,0,0
192.82.242.50,192.168.10.8,6,2017-05-07 09:21:00,443,49785,0,0,0,0,1,0,0,0,6.0,1,0,0
104.88.12.52,192.168.10.8,6,2017-05-07 09:21:00,80,49753,0,0,0,0,1,0,0,0,6.0,2,0,0
192.168.10.8,172.217.9.238,6,2017-05-07 09:21:00,49765,80,0,0,0,0,1,0,0,0,6.0,3,0,0
192.168.10.8,54.192.36.36,6,2017-05-07 09:21:00,49803,80,0,0,0,1,0,0,0,0,1.714285714,5647823,0,0
192.168.10.8,52.72.52.12,6,2017-05-07 09:21:00,49800,443,0,0,0,1,0,0,0,0,320.0588235,5826958,0,0
52.72.52.12,192.168.10.8,6,2017-05-07 09:21:00,443,49800,0,1,0,0,1,0,0,0,22.66666667,3,1,0
192.168.10.17,52.79.87.176,6,2017-05-07 09:19:00,60326,443,0,1,0,0,1,0,0,0,17.45454545,100000295,1,0
