Source IP,Destination IP,Protocol,Timestamp,Source Port,Destination Port,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Length,IAT,SYN_ACK_Count,labels
192.168.10.19,198.245.51.213,17,2017-05-07 09:17:00,123,123,0,0,0,0,0,0,0,0,48,67016323,0,0
192.168.10.12,172.217.10.130,6,2017-05-07 09:18:00,44328,443,0,1,0,0,1,0,0,0,30,64119595,1,0
172.217.10.130,192.168.10.12,6,2017-05-07 09:20:00,443,44328,0,0,0,0,1,0,0,0,0,3,0,0
192.168.10.14,192.168.10.3,17,2017-05-07 09:15:00,123,123,0,0,0,0,0,0,0,0,48,114,0,0
192.168.10.14,172.217.7.228,6,2017-05-07 09:19:00,49891,443,0,1,0,0,1,0,0,0,32,4151744,1,0
172.217.7.228,192.168.10.14,6,2017-05-07 09:20:00,443,49891,0,0,0,0,1,0,0,0,6,4,0,0
192.168.10.16,192.168.10.3,17,2017-05-07 09:17:00,123,123,0,0,0,0,0,0,0,0,48,119,0,0
192.168.10.3,192.168.10.255,17,2017-05-07 09:15:00,137,137,0,0,0,0,0,0,0,0,50,1613938,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:19:00,51912,443,0,0,0,1,0,0,0,0,94,6977271,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51912,443,0,0,0,0,1,0,0,0,0,85,0,0
192.168.10.14,172.217.10.38,6,2017-05-07 09:19:00,49896,443,0,1,0,0,1,0,0,0,32,63066956,1,0
192.168.10.14,172.217.10.10,6,2017-05-07 09:19:00,49837,443,0,1,0,0,1,0,0,0,32,63067207,1,0
192.168.10.14,172.217.7.227,6,2017-05-07 09:19:00,49902,443,0,1,0,0,1,0,0,0,32,63067447,1,0
172.217.10.38,192.168.10.14,6,2017-05-07 09:20:00,443,49896,0,0,0,0,1,0,0,0,6,3,0,0
172.217.10.10,192.168.10.14,6,2017-05-07 09:20:00,443,49837,0,0,0,0,1,0,0,0,6,3,0,0
172.217.7.227,192.168.10.14,6,2017-05-07 09:20:00,443,49902,0,0,0,0,1,0,0,0,6,4,0,0
192.168.10.14,54.192.37.17,6,2017-05-07 09:19:00,49887,443,0,1,0,0,1,0,0,0,32,63065675,1,0
54.192.37.17,192.168.10.14,6,2017-05-07 09:20:00,443,49887,0,0,0,0,1,0,0,0,6,3,0,0
192.168.10.12,172.217.10.14,6,2017-05-07 09:19:00,60362,443,0,1,0,0,1,0,0,0,30,64119633,1,0
172.217.10.14,192.168.10.12,6,2017-05-07 09:20:00,443,60362,0,0,0,0,1,0,0,0,0,4,0,0
192.168.10.14,172.217.10.14,6,2017-05-07 09:19:00,49858,443,0,1,0,0,1,0,0,0,32,63065490,1,0
172.217.10.14,192.168.10.14,6,2017-05-07 09:20:00,443,49858,0,0,0,0,1,0,0,0,6,202,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,61552,53,0,0,0,0,0,0,0,0,76,49755,0,0
192.168.10.19,66.70.172.17,17,2017-05-07 09:17:00,123,123,0,0,0,0,0,0,0,0,48,68016565,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49834,443,0,0,0,1,0,0,0,0,292,2008751,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,62409,53,0,0,0,0,0,0,0,0,78,177082,0,0
192.168.10.50,24.86.68.24,17,2017-05-07 09:02:00,123,123,0,0,0,0,0,0,0,0,48,101272,0,0
104.153.64.122,192.168.10.25,6,2017-05-07 09:20:00,443,49834,0,0,0,0,1,0,0,0,0,205,0,0
104.153.64.122,192.168.10.25,6,2017-05-07 09:20:00,443,49834,0,0,0,0,1,0,0,0,0,4,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49834,443,0,0,0,0,1,0,0,0,0,34202,0,0
192.168.10.14,54.192.36.141,6,2017-05-07 09:19:00,49905,443,0,1,0,0,1,0,0,0,32,63065644,1,0
54.192.36.141,192.168.10.14,6,2017-05-07 09:20:00,443,49905,0,0,0,0,1,0,0,0,6,317,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,62065,53,0,0,0,0,0,0,0,0,48,24097,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60708,53,0,0,0,0,0,0,0,0,89,30499,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,61156,53,0,0,0,0,0,0,0,0,54,65778,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,61788,53,0,0,0,0,0,0,0,0,128,124755,0,0
192.168.10.25,178.172.160.2,6,2017-05-07 09:20:00,49841,443,0,0,0,1,0,0,0,0,677,656105,0,0
192.168.10.25,178.172.160.2,6,2017-05-07 09:20:00,49841,443,0,0,0,0,1,0,0,0,9,57631,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51914,443,0,0,0,1,0,0,0,0,94,9490848,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51914,443,0,0,0,0,1,0,0,0,0,72,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,62033,53,0,0,0,0,0,0,0,0,75,62003,0,0
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50401,80,0,0,0,1,0,0,0,0,137,103698936,0,0
192.168.10.14,52.43.87.30,6,2017-05-07 09:19:00,49909,443,0,0,0,1,0,0,0,0,175,60593913,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,60249,53,0,0,0,0,0,0,0,0,76,76682,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51916,443,0,0,0,1,0,0,0,0,94,5941870,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51916,443,0,0,0,0,1,0,0,0,0,76,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:07:00,61899,53,0,0,0,0,0,0,0,0,84,79907,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:14:00,60426,53,0,0,0,0,0,0,0,0,133,37624,0,0
192.168.10.9,54.71.197.51,6,2017-05-07 09:19:00,15164,443,0,0,0,1,0,0,0,0,317,61217973,0,0
192.168.10.16,35.167.184.4,6,2017-05-07 09:19:00,48744,443,0,0,0,1,0,0,0,0,135,60624470,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:20:00,50220,49386,0,0,0,1,0,0,0,0,840,26220,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:20:00,50220,49386,0,1,0,0,1,0,0,0,1378,1,1,0
192.168.10.50,192.168.10.5,6,2017-05-07 09:20:00,49386,50220,0,0,0,0,1,0,0,0,6,70,0,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:20:00,50219,21,0,0,0,1,0,0,0,0,15,160276,0,0
192.168.10.50,192.168.10.5,6,2017-05-07 09:20:00,21,50219,0,1,0,0,1,0,0,0,11,1,1,0
192.168.10.5,192.168.10.50,6,2017-05-07 09:20:00,50219,21,0,0,0,0,1,0,0,0,6,2,0,0
192.168.10.17,54.230.37.177,6,2017-05-07 09:18:00,58256,443,0,0,0,1,0,0,0,0,545,116076543,0,0
192.168.10.17,54.192.37.200,6,2017-05-07 09:18:00,52007,443,0,0,0,1,0,0,0,0,427,116080636,0,0
192.168.10.25,199.96.57.6,6,2017-05-07 09:20:00,49846,443,0,0,0,1,0,0,0,0,830,10192416,0,0
192.168.10.17,54.192.37.41,6,2017-05-07 09:18:00,45200,443,0,0,0,1,0,0,0,0,680,117148310,0,0
192.168.10.17,54.192.37.41,6,2017-05-07 09:18:00,45199,443,0,0,0,1,0,0,0,0,991,117282661,0,0
192.168.10.17,23.194.142.65,6,2017-05-07 09:18:00,40416,443,0,0,0,1,0,0,0,0,496,116381362,0,0
192.168.10.17,23.194.141.179,6,2017-05-07 09:18:00,47835,443,0,0,0,1,0,0,0,0,322,115770204,0,0
192.168.10.17,172.217.10.14,6,2017-05-07 09:18:00,53980,443,0,0,0,1,0,0,0,0,66,116154754,0,0
192.168.10.17,54.192.37.70,6,2017-05-07 09:18:00,50468,443,0,0,0,1,0,0,0,0,344,117117443,0,0
192.168.10.17,54.192.37.70,6,2017-05-07 09:18:00,50466,443,0,0,0,1,0,0,0,0,326,117147627,0,0
192.168.10.17,54.192.37.166,6,2017-05-07 09:18:00,39464,443,0,0,0,1,0,0,0,0,226,115770839,0,0
192.168.10.17,54.192.38.6,6,2017-05-07 09:18:00,37132,443,0,0,0,1,0,0,0,0,226,115771015,0,0
192.168.10.17,54.192.37.70,6,2017-05-07 09:18:00,50467,443,0,0,0,1,0,0,0,0,975,117147228,0,0
192.168.10.17,54.192.37.70,6,2017-05-07 09:18:00,50465,443,0,0,0,1,0,0,0,0,858,117148476,0,0
192.168.10.16,159.203.8.72,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48,22677,0,0
192.168.10.17,54.192.38.212,6,2017-05-07 09:18:00,33168,443,0,0,0,1,0,0,0,0,555,115636110,0,0
192.168.10.17,172.217.10.14,6,2017-05-07 09:18:00,47200,80,0,0,0,1,0,0,0,0,95,116672517,0,0
192.168.10.17,64.94.116.192,6,2017-05-07 09:18:00,38804,443,0,0,0,1,0,0,0,0,189,116015831,0,0
192.168.10.17,54.192.39.89,6,2017-05-07 09:18:00,51458,443,0,0,0,1,0,0,0,0,299,116046263,0,0
192.168.10.17,93.184.216.180,6,2017-05-07 09:18:00,34689,443,0,0,0,1,0,0,0,0,616,117156738,0,0
192.168.10.17,23.208.147.78,6,2017-05-07 09:18:00,55324,443,0,0,0,1,0,0,0,0,221,116674980,0,0
192.168.10.17,74.125.192.157,6,2017-05-07 09:18:00,49290,443,0,0,0,1,0,0,0,0,137,116553074,0,0
192.168.10.17,93.184.216.180,6,2017-05-07 09:18:00,34727,443,0,0,0,1,0,0,0,0,244,116200801,0,0
192.168.10.17,93.184.216.180,6,2017-05-07 09:18:00,34729,443,0,0,0,1,0,0,0,0,286,116200735,0,0
192.168.10.17,54.192.36.69,6,2017-05-07 09:18:00,45497,443,0,0,0,1,0,0,0,0,468,115678192,0,0
192.168.10.17,23.194.141.47,6,2017-05-07 09:18:00,48553,443,0,0,0,1,0,0,0,0,133,116383452,0,0
192.168.10.17,93.184.216.180,6,2017-05-07 09:18:00,34728,443,0,0,0,1,0,0,0,0,252,116201494,0,0
192.168.10.17,54.192.37.244,6,2017-05-07 09:18:00,45967,443,0,0,0,1,0,0,0,0,594,116674382,0,0
192.168.10.17,54.192.37.200,6,2017-05-07 09:18:00,52058,443,0,0,0,1,0,0,0,0,196,116031243,0,0
192.168.10.17,54.192.37.237,6,2017-05-07 09:18:00,60211,443,0,0,0,1,0,0,0,0,316,115637086,0,0
192.168.10.17,63.135.90.143,6,2017-05-07 09:18:00,38003,443,0,0,0,1,0,0,0,0,115,115998884,0,0
192.168.10.17,93.184.216.180,6,2017-05-07 09:18:00,34733,443,0,0,0,1,0,0,0,0,183,116187907,0,0
192.168.10.17,54.192.36.220,6,2017-05-07 09:18:00,44444,443,0,0,0,1,0,0,0,0,390,117124364,0,0
192.168.10.17,74.119.118.100,6,2017-05-07 09:18:00,37849,443,0,0,0,1,0,0,0,0,234,115997235,0,0
192.168.10.17,93.184.216.180,6,2017-05-07 09:18:00,34730,443,0,0,0,1,0,0,0,0,401,116197322,0,0
192.168.10.17,54.192.37.193,6,2017-05-07 09:18:00,34533,443,0,0,0,1,0,0,0,0,206,115973011,0,0
192.168.10.17,151.101.20.249,6,2017-05-07 09:18:00,52162,443,0,0,0,1,0,0,0,0,358,115638441,0,0
192.168.10.17,172.217.12.200,6,2017-05-07 09:18:00,41811,443,0,0,0,1,0,0,0,0,396,117126538,0,0
93.184.216.180,192.168.10.17,6,2017-05-07 09:20:00,443,34689,0,1,0,0,1,0,0,0,20,3,1,0
93.184.216.180,192.168.10.17,6,2017-05-07 09:20:00,443,34727,0,1,0,0,1,0,0,0,20,4,1,0
93.184.216.180,192.168.10.17,6,2017-05-07 09:20:00,443,34729,0,1,0,0,1,0,0,0,20,3,1,0
23.194.141.47,192.168.10.17,6,2017-05-07 09:20:00,443,48553,0,1,0,0,1,0,0,0,20,3,1,0
93.184.216.180,192.168.10.17,6,2017-05-07 09:20:00,443,34728,0,1,0,0,1,0,0,0,20,4,1,0
93.184.216.180,192.168.10.17,6,2017-05-07 09:20:00,443,34733,0,1,0,0,1,0,0,0,20,3,1,0
74.119.118.100,192.168.10.17,6,2017-05-07 09:20:00,443,37849,0,0,0,0,1,0,0,0,0,1,0,0
93.184.216.180,192.168.10.17,6,2017-05-07 09:20:00,443,34730,0,1,0,0,1,0,0,0,20,4,1,0
151.101.20.249,192.168.10.17,6,2017-05-07 09:20:00,443,52162,0,1,0,0,1,0,0,0,20,3,1,0
54.192.37.200,192.168.10.17,6,2017-05-07 09:20:00,443,52058,0,0,0,0,1,0,0,0,0,3,0,0
63.135.90.143,192.168.10.17,6,2017-05-07 09:20:00,443,38003,0,0,0,0,1,0,0,0,6,3,0,0
54.192.39.89,192.168.10.17,6,2017-05-07 09:20:00,443,51458,0,0,0,0,1,0,0,0,0,6286,0,0
64.94.116.192,192.168.10.17,6,2017-05-07 09:20:00,443,38804,0,0,0,0,1,0,0,0,0,3,0,0
192.168.10.17,192.168.10.50,6,2017-05-07 09:20:00,43863,43720,0,0,0,1,0,0,0,0,904,10989,0,0
192.168.10.17,192.168.10.50,6,2017-05-07 09:20:00,43863,43720,0,1,0,0,1,0,0,0,411,2,1,0
192.168.10.50,192.168.10.17,6,2017-05-07 09:20:00,43720,43863,0,0,0,0,1,0,0,0,0,17,0,0
192.168.10.17,192.168.10.50,6,2017-05-07 09:20:00,59975,21,0,0,0,1,0,0,0,0,13,157259,0,0
192.168.10.50,192.168.10.17,6,2017-05-07 09:20:00,21,59975,0,0,0,0,1,1,0,0,0,84,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51918,443,0,0,0,1,0,0,0,0,94,5316233,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51918,443,0,0,0,0,1,0,0,0,0,95,0,0
192.168.10.17,54.192.38.212,6,2017-05-07 09:18:00,33200,443,0,0,0,1,0,0,0,0,198,115796498,0,0
192.168.10.17,130.211.27.95,6,2017-05-07 09:18:00,53603,443,0,0,0,1,0,0,0,0,317,116636610,0,0
192.168.10.17,151.101.208.249,6,2017-05-07 09:18:00,44385,443,0,0,0,1,0,0,0,0,192,115798500,0,0
192.168.10.17,151.101.208.249,6,2017-05-07 09:18:00,44395,443,0,0,0,1,0,0,0,0,49,115597998,0,0
192.168.10.17,23.194.141.52,6,2017-05-07 09:18:00,44792,443,0,0,0,1,0,0,0,0,355,116636494,0,0
192.168.10.17,23.194.142.69,6,2017-05-07 09:18:00,50691,443,0,0,0,1,0,0,0,0,674,116636972,0,0
192.168.10.17,172.217.12.194,6,2017-05-07 09:18:00,41039,443,0,0,0,1,0,0,0,0,54,115468636,0,0
192.168.10.17,209.48.71.242,6,2017-05-07 09:18:00,41636,80,0,0,0,1,0,0,0,0,39,115601037,0,0
192.168.10.17,172.217.12.134,6,2017-05-07 09:18:00,47201,443,0,0,0,1,0,0,0,0,134,115798911,0,0
151.101.208.249,192.168.10.17,6,2017-05-07 09:20:00,443,44385,0,1,0,0,1,0,0,0,20,3,1,0
151.101.208.249,192.168.10.17,6,2017-05-07 09:20:00,443,44395,0,1,0,0,1,0,0,0,20,14,1,0
130.211.27.95,192.168.10.17,6,2017-05-07 09:20:00,443,53603,0,0,0,0,1,0,0,0,0,241,0,0
192.168.10.9,93.184.216.172,6,2017-05-07 09:18:00,15094,443,0,1,0,0,1,0,0,0,118,110209658,1,0
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50373,80,0,0,0,1,0,0,0,0,175,117570288,0,0
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50460,80,0,0,0,1,0,0,0,0,72,115125163,0,0
192.168.10.17,54.192.37.58,6,2017-05-07 09:18:00,60855,443,0,0,0,1,0,0,0,0,1106,118201335,0,0
192.168.10.17,172.217.12.194,6,2017-05-07 09:18:00,41038,443,0,0,0,1,0,0,0,0,64,116469027,0,0
192.168.10.17,23.194.142.60,6,2017-05-07 09:18:00,54051,443,0,0,0,1,0,0,0,0,234,115543841,0,0
192.168.10.17,172.217.12.134,6,2017-05-07 09:18:00,47202,443,0,0,0,1,0,0,0,0,283,116798695,0,0
192.168.10.17,23.194.141.179,6,2017-05-07 09:18:00,47947,443,0,0,0,1,0,0,0,0,211,115988891,0,0
192.168.10.17,23.194.141.179,6,2017-05-07 09:18:00,47873,443,0,0,0,1,0,0,0,0,668,118006982,0,0
192.168.10.17,54.192.37.58,6,2017-05-07 09:18:00,60853,443,0,0,0,1,0,0,0,0,1068,118202126,0,0
192.168.10.17,54.192.37.87,6,2017-05-07 09:18:00,46931,443,0,0,0,1,0,0,0,0,1112,118677109,0,0
192.168.10.17,172.217.12.194,6,2017-05-07 09:18:00,40993,443,0,0,0,1,0,0,0,0,374,117637741,0,0
192.168.10.17,172.217.12.194,6,2017-05-07 09:18:00,41033,443,0,0,0,1,0,0,0,0,56,116470314,0,0
192.168.10.17,23.194.142.60,6,2017-05-07 09:18:00,53952,443,0,0,0,1,0,0,0,0,471,118298173,0,0
192.168.10.17,151.101.20.68,6,2017-05-07 09:18:00,55571,443,0,0,0,1,0,0,0,0,304,116113187,0,0
192.168.10.17,172.217.12.194,6,2017-05-07 09:18:00,41036,443,0,0,0,1,0,0,0,0,56,116470700,0,0
192.168.10.17,54.192.37.58,6,2017-05-07 09:18:00,60856,443,0,0,0,1,0,0,0,0,1045,118202973,0,0
192.168.10.17,172.217.12.194,6,2017-05-07 09:18:00,41042,443,0,0,0,1,0,0,0,0,165,116113560,0,0
192.168.10.17,54.192.37.81,6,2017-05-07 09:18:00,54797,443,0,0,0,1,0,0,0,0,293,116117811,0,0
192.168.10.17,54.192.37.58,6,2017-05-07 09:18:00,60852,443,0,0,0,1,0,0,0,0,1026,118203511,0,0
192.168.10.17,23.194.142.60,6,2017-05-07 09:18:00,54052,443,0,0,0,1,0,0,0,0,412,115542448,0,0
192.168.10.17,69.169.86.39,6,2017-05-07 09:18:00,46326,443,0,0,0,1,0,0,0,0,147,115780750,0,0
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50419,80,0,0,0,1,0,0,0,0,122,116600540,0,0
192.168.10.17,54.192.37.81,6,2017-05-07 09:18:00,54804,443,0,0,0,1,0,0,0,0,71,116034433,0,0
192.168.10.17,23.194.141.179,6,2017-05-07 09:18:00,47959,443,0,0,0,1,0,0,0,0,189,115210795,0,0
192.168.10.17,69.169.85.6,6,2017-05-07 09:18:00,56404,443,0,0,0,1,0,0,0,0,108,116113248,0,0
192.168.10.17,104.88.89.135,6,2017-05-07 09:18:00,60413,443,0,0,0,1,0,0,0,0,194,117640163,0,0
192.168.10.17,54.192.37.58,6,2017-05-07 09:18:00,60854,443,0,0,0,1,0,0,0,0,1196,118204261,0,0
69.169.86.39,192.168.10.17,6,2017-05-07 09:20:00,443,46326,0,0,0,0,1,0,0,0,0,4,0,0
69.169.85.6,192.168.10.17,6,2017-05-07 09:20:00,443,56404,0,0,0,0,1,0,0,0,0,3,0,0
151.101.20.68,192.168.10.17,6,2017-05-07 09:20:00,443,55571,0,0,0,0,1,0,0,0,7,1074,0,0
192.168.10.17,38.93.140.72,6,2017-05-07 09:18:00,49160,80,0,0,0,1,0,0,0,0,44,115761782,0,0
192.168.10.17,172.217.12.161,6,2017-05-07 09:18:00,39305,443,0,0,0,1,0,0,0,0,325,117469693,0,0
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50466,80,0,0,0,1,0,0,0,0,70,116018365,0,0
192.168.10.17,23.194.141.179,6,2017-05-07 09:18:00,47896,443,0,0,0,1,0,0,0,0,204,118447560,0,0
192.168.10.17,23.194.141.179,6,2017-05-07 09:18:00,47984,443,0,0,0,1,0,0,0,0,173,115649269,0,0
192.168.10.17,72.21.91.29,6,2017-05-07 09:18:00,56959,80,0,0,0,1,0,0,0,0,100,119554821,0,0
192.168.10.17,172.217.10.70,6,2017-05-07 09:18:00,35513,443,0,0,0,1,0,0,0,0,444,116092694,0,0
192.168.10.17,104.88.55.49,6,2017-05-07 09:18:00,59670,443,0,0,0,1,0,0,0,0,330,115835923,0,0
192.168.10.17,176.32.96.208,6,2017-05-07 09:18:00,51837,443,0,0,0,1,0,0,0,0,103,117475246,0,0
23.194.141.179,192.168.10.17,6,2017-05-07 09:20:00,443,47896,0,1,0,0,1,0,0,0,20,4,1,0
104.88.55.49,192.168.10.17,6,2017-05-07 09:20:00,443,59670,0,1,0,0,1,0,0,0,20,3,1,0
176.32.96.208,192.168.10.17,6,2017-05-07 09:20:00,443,51837,0,0,0,0,1,0,0,0,6,216,0,0
192.168.10.17,23.194.141.17,6,2017-05-07 09:18:00,52877,443,0,0,0,1,0,0,0,0,480,115452890,0,0
192.168.10.17,54.230.38.77,6,2017-05-07 09:18:00,40334,443,0,0,0,1,0,0,0,0,285,115691231,0,0
192.168.10.17,54.230.38.77,6,2017-05-07 09:18:00,40304,443,0,0,0,1,0,0,0,0,338,117166530,0,0
192.168.10.17,208.185.50.56,6,2017-05-07 09:18:00,37823,443,0,0,0,1,0,0,0,0,197,116067262,0,0
192.168.10.17,72.21.91.29,6,2017-05-07 09:18:00,56957,80,0,0,0,1,0,0,0,0,193,115864497,0,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:18:00,59848,443,0,0,0,1,0,0,0,0,323,116211493,0,0
192.168.10.17,54.192.37.5,6,2017-05-07 09:18:00,33464,443,0,0,0,1,0,0,0,0,378,115986560,0,0
192.168.10.17,23.194.141.17,6,2017-05-07 09:18:00,52881,443,0,0,0,1,0,0,0,0,332,115243435,0,0
192.168.10.17,172.217.10.66,6,2017-05-07 09:18:00,60800,443,0,0,0,1,0,0,0,0,184,116939006,0,0
192.168.10.17,172.217.10.38,6,2017-05-07 09:18:00,40675,443,0,0,0,1,0,0,0,0,542,116042869,0,0
192.168.10.17,72.21.91.29,6,2017-05-07 09:20:00,56957,80,0,0,0,0,1,1,0,0,0,23831,0,0
192.168.10.16,192.154.108.74,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48,68474,0,0
192.168.10.17,23.50.75.27,6,2017-05-07 09:18:00,50501,80,0,0,0,1,0,0,0,0,71,115576797,0,0
192.168.10.17,151.101.20.207,6,2017-05-07 09:18:00,50823,443,0,0,0,1,0,0,0,0,329,115810641,0,0
192.168.10.17,172.217.10.38,6,2017-05-07 09:18:00,40678,443,0,0,0,1,0,0,0,0,545,116700090,0,0
192.168.10.17,13.59.47.47,6,2017-05-07 09:18:00,36794,443,0,0,0,1,0,0,0,0,170,115514195,0,0
192.168.10.17,172.217.3.99,6,2017-05-07 09:18:00,55737,443,0,0,0,1,0,0,0,0,425,116034030,0,0
192.168.10.17,54.192.36.157,6,2017-05-07 09:18:00,46245,80,0,0,0,1,0,0,0,0,46,115389428,0,0
151.101.20.207,192.168.10.17,6,2017-05-07 09:20:00,443,50823,0,1,0,0,1,0,0,0,20,3,1,0
13.59.47.47,192.168.10.17,6,2017-05-07 09:20:00,443,36794,0,1,0,0,1,0,0,0,20,3,1,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:18:00,59794,443,0,0,0,1,0,0,0,0,233,115368761,0,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:20:00,59794,443,0,1,0,0,1,0,0,0,20,4,1,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:18:00,59797,443,0,0,0,1,0,0,0,0,578,115368217,0,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:20:00,59797,443,0,1,0,0,1,0,0,0,20,4,1,0
192.168.10.17,91.189.89.199,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48,64094186,0,0
192.168.10.12,204.9.54.119,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48,37837,0,0
192.168.10.14,172.217.10.130,6,2017-05-07 09:19:00,49852,443,0,1,0,0,1,0,0,0,32,63156484,1,0
172.217.10.130,192.168.10.14,6,2017-05-07 09:20:00,443,49852,0,0,0,0,1,0,0,0,6,3,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60372,53,0,0,0,0,0,0,0,0,77,23570,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:10:00,60400,53,0,0,0,0,0,0,0,0,80,60335,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,62425,53,0,0,0,0,0,0,0,0,96,121206,0,0
192.168.10.17,50.31.164.174,6,2017-05-07 09:18:00,36578,443,0,0,0,1,0,0,0,0,291,110340200,0,0
192.168.10.25,192.124.249.5,6,2017-05-07 09:20:00,49843,443,0,0,0,1,0,0,0,0,202,27204582,0,0
192.168.10.17,50.19.216.194,6,2017-05-07 09:18:00,57007,443,0,0,0,1,0,0,0,0,159,114785874,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51920,443,0,0,0,1,0,0,0,0,94,6466245,0,0
192.168.10.12,78.46.66.147,6,2017-05-07 09:20:00,51920,443,0,0,0,0,1,0,0,0,0,89,0,0
192.168.10.5,192.168.10.3,17,2017-05-07 09:16:00,123,123,0,0,0,0,0,0,0,0,48,139,0,0
192.168.10.17,91.189.89.198,17,2017-05-07 09:18:00,123,123,0,0,0,0,0,0,0,0,48,65093990,0,0
192.168.10.51,104.40.184.156,6,2017-05-07 09:18:00,50268,443,0,0,0,1,0,0,0,0,274,116413313,0,0
192.168.10.25,172.217.10.14,6,2017-05-07 09:20:00,49844,80,0,0,0,1,0,0,0,0,112,30221781,0,0
192.168.10.25,172.217.10.14,6,2017-05-07 09:20:00,49845,443,0,0,0,1,0,0,0,0,466,29999271,0,0
192.168.10.25,80.247.66.26,6,2017-05-07 09:20:00,49842,443,0,0,0,1,0,0,0,0,864,30253279,0,0
192.168.10.25,192.124.249.5,6,2017-05-07 09:20:00,49843,443,0,0,0,0,1,0,0,0,7,3045637,0,0
192.168.10.19,192.168.10.255,17,2017-05-07 09:13:00,138,138,0,0,0,0,0,0,0,0,235,64,0,0
172.217.10.14,192.168.10.25,6,2017-05-07 09:20:00,443,49845,0,0,0,0,1,1,0,0,0,207,0,0
104.40.184.156,192.168.10.51,6,2017-05-07 09:20:00,443,50268,0,0,0,0,1,0,0,0,0,719,0,0
80.247.66.26,192.168.10.25,6,2017-05-07 09:20:00,443,49842,0,1,0,0,1,0,0,0,24,4,1,0
80.247.66.26,192.168.10.25,6,2017-05-07 09:20:00,443,49842,0,0,0,0,1,0,0,0,3,263349,0,0
192.168.10.17,23.194.142.69,6,2017-05-07 09:18:00,50745,443,0,0,0,1,0,0,0,0,317,118293021,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49837,443,0,0,0,1,0,0,0,0,415,35588097,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49838,443,0,0,0,1,0,0,0,0,327,35645341,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49836,443,0,0,0,1,0,0,0,0,629,35647437,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49835,443,0,0,0,1,0,0,0,0,597,38364767,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49835,443,0,0,0,0,1,0,0,0,9,114530,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49838,443,0,0,0,0,1,0,0,0,9,672718,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49836,443,0,0,0,0,1,0,0,0,9,671555,0,0
192.168.10.25,104.153.64.122,6,2017-05-07 09:20:00,49837,443,0,0,0,0,1,0,0,0,9,730542,0,0
